istat_code,municipality_name,local_uri,external_uri,relation,match_status,linking_method,verification
007011,Brissogne,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/007011,https://w3id.org/italia/env/ld/place/municipality/00201_007011,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
068004,Brittoli,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/068004,https://w3id.org/italia/env/ld/place/municipality/00201_068004,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
097010,Brivio,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/097010,https://w3id.org/italia/env/ld/place/municipality/00201_097010,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
060015,Broccostella,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/060015,https://w3id.org/italia/env/ld/place/municipality/00201_060015,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
024017,Brogliano,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/024017,https://w3id.org/italia/env/ld/place/municipality/00201_024017,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
102004,Brognaturo,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/102004,https://w3id.org/italia/env/ld/place/municipality/00201_102004,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
083007,Brolo,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/083007,https://w3id.org/italia/env/ld/place/municipality/00201_083007,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
004032,Brondello,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/004032,https://w3id.org/italia/env/ld/place/municipality/00201_004032,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
018024,Broni,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/018024,https://w3id.org/italia/env/ld/place/municipality/00201_018024,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
087009,Bronte,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/087009,https://w3id.org/italia/env/ld/place/municipality/00201_087009,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
021012,Bronzolo/Branzoll,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/021012,https://w3id.org/italia/env/ld/place/municipality/00201_021012,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
004033,Brossasco,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/004033,https://w3id.org/italia/env/ld/place/municipality/00201_004033,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
001036,Brosso,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/001036,https://w3id.org/italia/env/ld/place/municipality/00201_001036,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
103013,Brovello-Carpugnino,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/103013,https://w3id.org/italia/env/ld/place/municipality/00201_103013,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
001037,Brozolo,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/001037,https://w3id.org/italia/env/ld/place/municipality/00201_001037,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
108012,Brugherio,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/108012,https://w3id.org/italia/env/ld/place/municipality/00201_108012,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
028015,Brugine,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/028015,https://w3id.org/italia/env/ld/place/municipality/00201_028015,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
011007,Brugnato,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/011007,https://w3id.org/italia/env/ld/place/municipality/00201_011007,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
093007,Brugnera,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/093007,https://w3id.org/italia/env/ld/place/municipality/00201_093007,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
001038,Bruino,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/001038,https://w3id.org/italia/env/ld/place/municipality/00201_001038,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
016041,Brumano,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/016041,https://w3id.org/italia/env/ld/place/municipality/00201_016041,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
013032,Brunate,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/013032,https://w3id.org/italia/env/ld/place/municipality/00201_013032,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
012023,Brunello,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/012023,https://w3id.org/italia/env/ld/place/municipality/00201_012023,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
021013,Brunico/Bruneck,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/021013,https://w3id.org/italia/env/ld/place/municipality/00201_021013,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
005010,Bruno,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/005010,https://w3id.org/italia/env/ld/place/municipality/00201_005010,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
016042,Brusaporto,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/016042,https://w3id.org/italia/env/ld/place/municipality/00201_016042,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
001039,Brusasco,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/001039,https://w3id.org/italia/env/ld/place/municipality/00201_001039,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
063010,Brusciano,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/063010,https://w3id.org/italia/env/ld/place/municipality/00201_063010,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
012024,Brusimpiano,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/012024,https://w3id.org/italia/env/ld/place/municipality/00201_012024,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
096007,Brusnengo,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/096007,https://w3id.org/italia/env/ld/place/municipality/00201_096007,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
007012,Brusson,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/007012,https://w3id.org/italia/env/ld/place/municipality/00201_007012,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
001040,Bruzolo,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/001040,https://w3id.org/italia/env/ld/place/municipality/00201_001040,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
080015,Bruzzano Zeffirio,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/080015,https://w3id.org/italia/env/ld/place/municipality/00201_080015,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
015035,Bubbiano,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/015035,https://w3id.org/italia/env/ld/place/municipality/00201_015035,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
005011,Bubbio,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/005011,https://w3id.org/italia/env/ld/place/municipality/00201_005011,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
089003,Buccheri,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/089003,https://w3id.org/italia/env/ld/place/municipality/00201_089003,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
069008,Bucchianico,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/069008,https://w3id.org/italia/env/ld/place/municipality/00201_069008,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
062010,Bucciano,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/062010,https://w3id.org/italia/env/ld/place/municipality/00201_062010,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
015036,Buccinasco,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/015036,https://w3id.org/italia/env/ld/place/municipality/00201_015036,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
065017,Buccino,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/065017,https://w3id.org/italia/env/ld/place/municipality/00201_065017,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
051005,Bucine,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/051005,https://w3id.org/italia/env/ld/place/municipality/00201_051005,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
090017,Buddusò,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/090017,https://w3id.org/italia/env/ld/place/municipality/00201_090017,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
093008,Budoia,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/093008,https://w3id.org/italia/env/ld/place/municipality/00201_093008,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
090091,Budoni,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/090091,https://w3id.org/italia/env/ld/place/municipality/00201_090091,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
037008,Budrio,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/037008,https://w3id.org/italia/env/ld/place/municipality/00201_037008,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
111006,Buggerru,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/111006,https://w3id.org/italia/env/ld/place/municipality/00201_111006,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
047003,Buggiano,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/047003,https://w3id.org/italia/env/ld/place/municipality/00201_047003,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
014010,Buglio in Monte,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/014010,https://w3id.org/italia/env/ld/place/municipality/00201_014010,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
066012,Bugnara,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/066012,https://w3id.org/italia/env/ld/place/municipality/00201_066012,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
012025,Buguggiate,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/012025,https://w3id.org/italia/env/ld/place/municipality/00201_012025,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
030013,Buja,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/030013,https://w3id.org/italia/env/ld/place/municipality/00201_030013,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
097011,Bulciago,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/097011,https://w3id.org/italia/env/ld/place/municipality/00201_097011,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
013034,Bulgarograsso,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/013034,https://w3id.org/italia/env/ld/place/municipality/00201_013034,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
090018,Bultei,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/090018,https://w3id.org/italia/env/ld/place/municipality/00201_090018,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
090019,Bulzi,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/090019,https://w3id.org/italia/env/ld/place/municipality/00201_090019,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
065018,Buonabitacolo,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/065018,https://w3id.org/italia/env/ld/place/municipality/00201_065018,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
062011,Buonalbergo,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/062011,https://w3id.org/italia/env/ld/place/municipality/00201_062011,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
052003,Buonconvento,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/052003,https://w3id.org/italia/env/ld/place/municipality/00201_052003,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
078020,Buonvicino,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/078020,https://w3id.org/italia/env/ld/place/municipality/00201_078020,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
108013,Burago di Molgora,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/108013,https://w3id.org/italia/env/ld/place/municipality/00201_108013,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
111007,Burcei,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/111007,https://w3id.org/italia/env/ld/place/municipality/00201_111007,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
084005,Burgio,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/084005,https://w3id.org/italia/env/ld/place/municipality/00201_084005,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
090020,Burgos,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/090020,https://w3id.org/italia/env/ld/place/municipality/00201_090020,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
001041,Buriasco,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/001041,https://w3id.org/italia/env/ld/place/municipality/00201_001041,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
001042,Burolo,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/001042,https://w3id.org/italia/env/ld/place/municipality/00201_001042,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
002021,Buronzo,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/002021,https://w3id.org/italia/env/ld/place/municipality/00201_002021,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
095017,Busachi,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/095017,https://w3id.org/italia/env/ld/place/municipality/00201_095017,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
010006,Busalla,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/010006,https://w3id.org/italia/env/ld/place/municipality/00201_010006,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
001043,Busano,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/001043,https://w3id.org/italia/env/ld/place/municipality/00201_001043,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
004034,Busca,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/004034,https://w3id.org/italia/env/ld/place/municipality/00201_004034,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
015038,Buscate,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/015038,https://w3id.org/italia/env/ld/place/municipality/00201_015038,http://www.w3.org/2002/07/owl#sameAs,generated_from_identifier,six-digit ISTAT code in Linked ISPRA municipality URI; no name/fuzzy matching,URI scheme verified on multiple live Linked ISPRA municipality resources; this generation step does not dereference every target; 2026 administrative changes excluded explicitly
