current_istat_code,current_name,predecessor_istat_code,predecessor_name,transformation_type,effective_date,source,aggregation_rule,notes
001300,Villafranca Piemonte,001300,Villafranca Piemonte,unchanged,,POSAS 2019/2025 direct comparison,sum,
001301,Villanova Canavese,001301,Villanova Canavese,unchanged,,POSAS 2019/2025 direct comparison,sum,
001302,Villarbasse,001302,Villarbasse,unchanged,,POSAS 2019/2025 direct comparison,sum,
001303,Villar Dora,001303,Villar Dora,unchanged,,POSAS 2019/2025 direct comparison,sum,
001304,Villareggia,001304,Villareggia,unchanged,,POSAS 2019/2025 direct comparison,sum,
001305,Villar Focchiardo,001305,Villar Focchiardo,unchanged,,POSAS 2019/2025 direct comparison,sum,
001306,Villar Pellice,001306,Villar Pellice,unchanged,,POSAS 2019/2025 direct comparison,sum,
001307,Villar Perosa,001307,Villar Perosa,unchanged,,POSAS 2019/2025 direct comparison,sum,
001308,Villastellone,001308,Villastellone,unchanged,,POSAS 2019/2025 direct comparison,sum,
001309,Vinovo,001309,Vinovo,unchanged,,POSAS 2019/2025 direct comparison,sum,
001310,Virle Piemonte,001310,Virle Piemonte,unchanged,,POSAS 2019/2025 direct comparison,sum,
001311,Vische,001311,Vische,unchanged,,POSAS 2019/2025 direct comparison,sum,
001312,Vistrorio,001312,Vistrorio,unchanged,,POSAS 2019/2025 direct comparison,sum,
001313,Viù,001313,Viù,unchanged,,POSAS 2019/2025 direct comparison,sum,
001314,Volpiano,001314,Volpiano,unchanged,,POSAS 2019/2025 direct comparison,sum,
001315,Volvera,001315,Volvera,unchanged,,POSAS 2019/2025 direct comparison,sum,
001316,Mappano,001316,Mappano,unchanged,,POSAS 2019/2025 direct comparison,sum,
001317,Val di Chy,001005,Alice Superiore,fusion,2019-01-01,https://www.istat.it/storage/codici-unita-amministrative/Novita-2025-2017.pdf,sum,
001317,Val di Chy,001138,Lugnacco,fusion,2019-01-01,https://www.istat.it/storage/codici-unita-amministrative/Novita-2025-2017.pdf,sum,
001317,Val di Chy,001182,Pecco,fusion,2019-01-01,https://www.istat.it/storage/codici-unita-amministrative/Novita-2025-2017.pdf,sum,
001318,Valchiusa,001151,Meugliano,fusion,2019-01-01,https://www.istat.it/storage/codici-unita-amministrative/Novita-2025-2017.pdf,sum,
001318,Valchiusa,001277,Trausella,fusion,2019-01-01,https://www.istat.it/storage/codici-unita-amministrative/Novita-2025-2017.pdf,sum,
001318,Valchiusa,001297,Vico Canavese,fusion,2019-01-01,https://www.istat.it/storage/codici-unita-amministrative/Novita-2025-2017.pdf,sum,
002002,Alagna Valsesia,002002,Alagna Valsesia,incorporation,2019-01-01,https://www.istat.it/storage/codici-unita-amministrative/Novita-2025-2017.pdf,sum,
002002,Alagna Valsesia,002114,Riva Valdobbia,incorporation,2019-01-01,https://www.istat.it/storage/codici-unita-amministrative/Novita-2025-2017.pdf,sum,
002003,Albano Vercellese,002003,Albano Vercellese,unchanged,,POSAS 2019/2025 direct comparison,sum,
002004,Alice Castello,002004,Alice Castello,unchanged,,POSAS 2019/2025 direct comparison,sum,
002006,Arborio,002006,Arborio,unchanged,,POSAS 2019/2025 direct comparison,sum,
002007,Asigliano Vercellese,002007,Asigliano Vercellese,unchanged,,POSAS 2019/2025 direct comparison,sum,
002008,Balmuccia,002008,Balmuccia,unchanged,,POSAS 2019/2025 direct comparison,sum,
002009,Balocco,002009,Balocco,unchanged,,POSAS 2019/2025 direct comparison,sum,
002011,Bianzè,002011,Bianzè,unchanged,,POSAS 2019/2025 direct comparison,sum,
002014,Boccioleto,002014,Boccioleto,unchanged,,POSAS 2019/2025 direct comparison,sum,
002015,Borgo d'Ale,002015,Borgo d'Ale,unchanged,,POSAS 2019/2025 direct comparison,sum,
002016,Borgosesia,002016,Borgosesia,unchanged,,POSAS 2019/2025 direct comparison,sum,
002017,Borgo Vercelli,002017,Borgo Vercelli,unchanged,,POSAS 2019/2025 direct comparison,sum,
002021,Buronzo,002021,Buronzo,unchanged,,POSAS 2019/2025 direct comparison,sum,
002025,Campertogno,002025,Campertogno,unchanged,,POSAS 2019/2025 direct comparison,sum,
002029,Carcoforo,002029,Carcoforo,unchanged,,POSAS 2019/2025 direct comparison,sum,
002030,Caresana,002030,Caresana,unchanged,,POSAS 2019/2025 direct comparison,sum,
002031,Caresanablot,002031,Caresanablot,unchanged,,POSAS 2019/2025 direct comparison,sum,
002032,Carisio,002032,Carisio,unchanged,,POSAS 2019/2025 direct comparison,sum,
002033,Casanova Elvo,002033,Casanova Elvo,unchanged,,POSAS 2019/2025 direct comparison,sum,
002035,San Giacomo Vercellese,002035,San Giacomo Vercellese,unchanged,,POSAS 2019/2025 direct comparison,sum,
002041,Cervatto,002041,Cervatto,unchanged,,POSAS 2019/2025 direct comparison,sum,
002042,Cigliano,002042,Cigliano,unchanged,,POSAS 2019/2025 direct comparison,sum,
002043,Civiasco,002043,Civiasco,unchanged,,POSAS 2019/2025 direct comparison,sum,
002045,Collobiano,002045,Collobiano,unchanged,,POSAS 2019/2025 direct comparison,sum,
002047,Costanzana,002047,Costanzana,unchanged,,POSAS 2019/2025 direct comparison,sum,
002048,Cravagliana,002048,Cravagliana,unchanged,,POSAS 2019/2025 direct comparison,sum,
002049,Crescentino,002049,Crescentino,unchanged,,POSAS 2019/2025 direct comparison,sum,
002052,Crova,002052,Crova,unchanged,,POSAS 2019/2025 direct comparison,sum,
002054,Desana,002054,Desana,unchanged,,POSAS 2019/2025 direct comparison,sum,
002057,Fobello,002057,Fobello,unchanged,,POSAS 2019/2025 direct comparison,sum,
002058,Fontanetto Po,002058,Fontanetto Po,unchanged,,POSAS 2019/2025 direct comparison,sum,
002059,Formigliana,002059,Formigliana,unchanged,,POSAS 2019/2025 direct comparison,sum,
002061,Gattinara,002061,Gattinara,unchanged,,POSAS 2019/2025 direct comparison,sum,
002062,Ghislarengo,002062,Ghislarengo,unchanged,,POSAS 2019/2025 direct comparison,sum,
002065,Greggio,002065,Greggio,unchanged,,POSAS 2019/2025 direct comparison,sum,
002066,Guardabosone,002066,Guardabosone,unchanged,,POSAS 2019/2025 direct comparison,sum,
002067,Lamporo,002067,Lamporo,unchanged,,POSAS 2019/2025 direct comparison,sum,
002068,Lenta,002068,Lenta,unchanged,,POSAS 2019/2025 direct comparison,sum,
002070,Lignana,002070,Lignana,unchanged,,POSAS 2019/2025 direct comparison,sum,
002071,Livorno Ferraris,002071,Livorno Ferraris,unchanged,,POSAS 2019/2025 direct comparison,sum,
002072,Lozzolo,002072,Lozzolo,unchanged,,POSAS 2019/2025 direct comparison,sum,
002078,Mollia,002078,Mollia,unchanged,,POSAS 2019/2025 direct comparison,sum,
002079,Moncrivello,002079,Moncrivello,unchanged,,POSAS 2019/2025 direct comparison,sum,
002082,Motta de' Conti,002082,Motta de' Conti,unchanged,,POSAS 2019/2025 direct comparison,sum,
002088,Olcenengo,002088,Olcenengo,unchanged,,POSAS 2019/2025 direct comparison,sum,
002089,Oldenico,002089,Oldenico,unchanged,,POSAS 2019/2025 direct comparison,sum,
002090,Palazzolo Vercellese,002090,Palazzolo Vercellese,unchanged,,POSAS 2019/2025 direct comparison,sum,
002091,Pertengo,002091,Pertengo,unchanged,,POSAS 2019/2025 direct comparison,sum,
002093,Pezzana,002093,Pezzana,unchanged,,POSAS 2019/2025 direct comparison,sum,
002096,Pila,002096,Pila,unchanged,,POSAS 2019/2025 direct comparison,sum,
002097,Piode,002097,Piode,unchanged,,POSAS 2019/2025 direct comparison,sum,
002102,Postua,002102,Postua,unchanged,,POSAS 2019/2025 direct comparison,sum,
002104,Prarolo,002104,Prarolo,unchanged,,POSAS 2019/2025 direct comparison,sum,
002107,Quarona,002107,Quarona,unchanged,,POSAS 2019/2025 direct comparison,sum,
002108,Quinto Vercellese,002108,Quinto Vercellese,unchanged,,POSAS 2019/2025 direct comparison,sum,
002110,Rassa,002110,Rassa,unchanged,,POSAS 2019/2025 direct comparison,sum,
002113,Rimella,002113,Rimella,unchanged,,POSAS 2019/2025 direct comparison,sum,
002115,Rive,002115,Rive,unchanged,,POSAS 2019/2025 direct comparison,sum,
002116,Roasio,002116,Roasio,unchanged,,POSAS 2019/2025 direct comparison,sum,
002118,Ronsecco,002118,Ronsecco,unchanged,,POSAS 2019/2025 direct comparison,sum,
002121,Rossa,002121,Rossa,unchanged,,POSAS 2019/2025 direct comparison,sum,
002122,Rovasenda,002122,Rovasenda,unchanged,,POSAS 2019/2025 direct comparison,sum,
002126,Salasco,002126,Salasco,unchanged,,POSAS 2019/2025 direct comparison,sum,
002127,Sali Vercellese,002127,Sali Vercellese,unchanged,,POSAS 2019/2025 direct comparison,sum,
002128,Saluggia,002128,Saluggia,unchanged,,POSAS 2019/2025 direct comparison,sum,
002131,San Germano Vercellese,002131,San Germano Vercellese,unchanged,,POSAS 2019/2025 direct comparison,sum,
002133,Santhià,002133,Santhià,unchanged,,POSAS 2019/2025 direct comparison,sum,
002134,Scopa,002134,Scopa,unchanged,,POSAS 2019/2025 direct comparison,sum,
002135,Scopello,002135,Scopello,unchanged,,POSAS 2019/2025 direct comparison,sum,
002137,Serravalle Sesia,002137,Serravalle Sesia,unchanged,,POSAS 2019/2025 direct comparison,sum,
002142,Stroppiana,002142,Stroppiana,unchanged,,POSAS 2019/2025 direct comparison,sum,
002147,Tricerro,002147,Tricerro,unchanged,,POSAS 2019/2025 direct comparison,sum,
002148,Trino,002148,Trino,unchanged,,POSAS 2019/2025 direct comparison,sum,
002150,Tronzano Vercellese,002150,Tronzano Vercellese,unchanged,,POSAS 2019/2025 direct comparison,sum,
002152,Valduggia,002152,Valduggia,unchanged,,POSAS 2019/2025 direct comparison,sum,
002156,Varallo,002156,Varallo,unchanged,,POSAS 2019/2025 direct comparison,sum,
002158,Vercelli,002158,Vercelli,unchanged,,POSAS 2019/2025 direct comparison,sum,
002163,Villarboit,002163,Villarboit,unchanged,,POSAS 2019/2025 direct comparison,sum,
002164,Villata,002164,Villata,unchanged,,POSAS 2019/2025 direct comparison,sum,
002166,Vocca,002166,Vocca,unchanged,,POSAS 2019/2025 direct comparison,sum,
002170,Alto Sermenza,002170,Alto Sermenza,unchanged,,POSAS 2019/2025 direct comparison,sum,
002171,Cellio con Breia,002171,Cellio con Breia,unchanged,,POSAS 2019/2025 direct comparison,sum,
003001,Agrate Conturbia,003001,Agrate Conturbia,unchanged,,POSAS 2019/2025 direct comparison,sum,
003002,Ameno,003002,Ameno,unchanged,,POSAS 2019/2025 direct comparison,sum,
003006,Armeno,003006,Armeno,unchanged,,POSAS 2019/2025 direct comparison,sum,
003008,Arona,003008,Arona,unchanged,,POSAS 2019/2025 direct comparison,sum,
003012,Barengo,003012,Barengo,unchanged,,POSAS 2019/2025 direct comparison,sum,
003016,Bellinzago Novarese,003016,Bellinzago Novarese,unchanged,,POSAS 2019/2025 direct comparison,sum,
003018,Biandrate,003018,Biandrate,unchanged,,POSAS 2019/2025 direct comparison,sum,
003019,Boca,003019,Boca,unchanged,,POSAS 2019/2025 direct comparison,sum,
003021,Bogogno,003021,Bogogno,unchanged,,POSAS 2019/2025 direct comparison,sum,
003022,Bolzano Novarese,003022,Bolzano Novarese,unchanged,,POSAS 2019/2025 direct comparison,sum,
003023,Borgolavezzaro,003023,Borgolavezzaro,unchanged,,POSAS 2019/2025 direct comparison,sum,
003024,Borgomanero,003024,Borgomanero,unchanged,,POSAS 2019/2025 direct comparison,sum,
003025,Borgo Ticino,003025,Borgo Ticino,unchanged,,POSAS 2019/2025 direct comparison,sum,
003026,Briga Novarese,003026,Briga Novarese,unchanged,,POSAS 2019/2025 direct comparison,sum,
003027,Briona,003027,Briona,unchanged,,POSAS 2019/2025 direct comparison,sum,
003030,Caltignaga,003030,Caltignaga,unchanged,,POSAS 2019/2025 direct comparison,sum,
003032,Cameri,003032,Cameri,unchanged,,POSAS 2019/2025 direct comparison,sum,
003036,Carpignano Sesia,003036,Carpignano Sesia,unchanged,,POSAS 2019/2025 direct comparison,sum,
003037,Casalbeltrame,003037,Casalbeltrame,unchanged,,POSAS 2019/2025 direct comparison,sum,
003039,Casaleggio Novara,003039,Casaleggio Novara,unchanged,,POSAS 2019/2025 direct comparison,sum,
003040,Casalino,003040,Casalino,unchanged,,POSAS 2019/2025 direct comparison,sum,
003041,Casalvolone,003041,Casalvolone,unchanged,,POSAS 2019/2025 direct comparison,sum,
003042,Castellazzo Novarese,003042,Castellazzo Novarese,unchanged,,POSAS 2019/2025 direct comparison,sum,
003043,Castelletto sopra Ticino,003043,Castelletto sopra Ticino,unchanged,,POSAS 2019/2025 direct comparison,sum,
003044,Cavaglietto,003044,Cavaglietto,unchanged,,POSAS 2019/2025 direct comparison,sum,
003045,Cavaglio d'Agogna,003045,Cavaglio d'Agogna,unchanged,,POSAS 2019/2025 direct comparison,sum,
003047,Cavallirio,003047,Cavallirio,unchanged,,POSAS 2019/2025 direct comparison,sum,
003049,Cerano,003049,Cerano,unchanged,,POSAS 2019/2025 direct comparison,sum,
003051,Colazza,003051,Colazza,unchanged,,POSAS 2019/2025 direct comparison,sum,
003052,Comignago,003052,Comignago,unchanged,,POSAS 2019/2025 direct comparison,sum,
003055,Cressa,003055,Cressa,unchanged,,POSAS 2019/2025 direct comparison,sum,
003058,Cureggio,003058,Cureggio,unchanged,,POSAS 2019/2025 direct comparison,sum,
003060,Divignano,003060,Divignano,unchanged,,POSAS 2019/2025 direct comparison,sum,
003062,Dormelletto,003062,Dormelletto,unchanged,,POSAS 2019/2025 direct comparison,sum,
003065,Fara Novarese,003065,Fara Novarese,unchanged,,POSAS 2019/2025 direct comparison,sum,
003066,Fontaneto d'Agogna,003066,Fontaneto d'Agogna,unchanged,,POSAS 2019/2025 direct comparison,sum,
003068,Galliate,003068,Galliate,unchanged,,POSAS 2019/2025 direct comparison,sum,
003069,Garbagna Novarese,003069,Garbagna Novarese,unchanged,,POSAS 2019/2025 direct comparison,sum,
003070,Gargallo,003070,Gargallo,unchanged,,POSAS 2019/2025 direct comparison,sum,
003073,Ghemme,003073,Ghemme,unchanged,,POSAS 2019/2025 direct comparison,sum,
003076,Gozzano,003076,Gozzano,unchanged,,POSAS 2019/2025 direct comparison,sum,
003077,Granozzo con Monticello,003077,Granozzo con Monticello,unchanged,,POSAS 2019/2025 direct comparison,sum,
003079,Grignasco,003079,Grignasco,unchanged,,POSAS 2019/2025 direct comparison,sum,
003082,Invorio,003082,Invorio,unchanged,,POSAS 2019/2025 direct comparison,sum,
003083,Landiona,003083,Landiona,unchanged,,POSAS 2019/2025 direct comparison,sum,
003084,Lesa,003084,Lesa,unchanged,,POSAS 2019/2025 direct comparison,sum,
003088,Maggiora,003088,Maggiora,unchanged,,POSAS 2019/2025 direct comparison,sum,
003090,Mandello Vitta,003090,Mandello Vitta,unchanged,,POSAS 2019/2025 direct comparison,sum,
003091,Marano Ticino,003091,Marano Ticino,unchanged,,POSAS 2019/2025 direct comparison,sum,
003093,Massino Visconti,003093,Massino Visconti,unchanged,,POSAS 2019/2025 direct comparison,sum,
003095,Meina,003095,Meina,unchanged,,POSAS 2019/2025 direct comparison,sum,
003097,Mezzomerico,003097,Mezzomerico,unchanged,,POSAS 2019/2025 direct comparison,sum,
003098,Miasino,003098,Miasino,unchanged,,POSAS 2019/2025 direct comparison,sum,
003100,Momo,003100,Momo,unchanged,,POSAS 2019/2025 direct comparison,sum,
003103,Nebbiuno,003103,Nebbiuno,unchanged,,POSAS 2019/2025 direct comparison,sum,
003104,Nibbiola,003104,Nibbiola,unchanged,,POSAS 2019/2025 direct comparison,sum,
003106,Novara,003106,Novara,unchanged,,POSAS 2019/2025 direct comparison,sum,
003108,Oleggio,003108,Oleggio,unchanged,,POSAS 2019/2025 direct comparison,sum,
003109,Oleggio Castello,003109,Oleggio Castello,unchanged,,POSAS 2019/2025 direct comparison,sum,
003112,Orta San Giulio,003112,Orta San Giulio,unchanged,,POSAS 2019/2025 direct comparison,sum,
003114,Paruzzaro,003114,Paruzzaro,unchanged,,POSAS 2019/2025 direct comparison,sum,
003115,Pella,003115,Pella,unchanged,,POSAS 2019/2025 direct comparison,sum,
003116,Pettenasco,003116,Pettenasco,unchanged,,POSAS 2019/2025 direct comparison,sum,
003119,Pisano,003119,Pisano,unchanged,,POSAS 2019/2025 direct comparison,sum,
003120,Pogno,003120,Pogno,unchanged,,POSAS 2019/2025 direct comparison,sum,
003121,Pombia,003121,Pombia,unchanged,,POSAS 2019/2025 direct comparison,sum,
003122,Prato Sesia,003122,Prato Sesia,unchanged,,POSAS 2019/2025 direct comparison,sum,
003129,Recetto,003129,Recetto,unchanged,,POSAS 2019/2025 direct comparison,sum,
003130,Romagnano Sesia,003130,Romagnano Sesia,unchanged,,POSAS 2019/2025 direct comparison,sum,
003131,Romentino,003131,Romentino,unchanged,,POSAS 2019/2025 direct comparison,sum,
003133,San Maurizio d'Opaglio,003133,San Maurizio d'Opaglio,unchanged,,POSAS 2019/2025 direct comparison,sum,
003134,San Nazzaro Sesia,003134,San Nazzaro Sesia,unchanged,,POSAS 2019/2025 direct comparison,sum,
003135,San Pietro Mosezzo,003135,San Pietro Mosezzo,unchanged,,POSAS 2019/2025 direct comparison,sum,
003138,Sillavengo,003138,Sillavengo,unchanged,,POSAS 2019/2025 direct comparison,sum,
003139,Sizzano,003139,Sizzano,unchanged,,POSAS 2019/2025 direct comparison,sum,
003140,Soriso,003140,Soriso,unchanged,,POSAS 2019/2025 direct comparison,sum,
003141,Sozzago,003141,Sozzago,unchanged,,POSAS 2019/2025 direct comparison,sum,
003143,Suno,003143,Suno,unchanged,,POSAS 2019/2025 direct comparison,sum,
003144,Terdobbiate,003144,Terdobbiate,unchanged,,POSAS 2019/2025 direct comparison,sum,
003146,Tornaco,003146,Tornaco,unchanged,,POSAS 2019/2025 direct comparison,sum,
003149,Trecate,003149,Trecate,unchanged,,POSAS 2019/2025 direct comparison,sum,
003153,Vaprio d'Agogna,003153,Vaprio d'Agogna,unchanged,,POSAS 2019/2025 direct comparison,sum,
003154,Varallo Pombia,003154,Varallo Pombia,unchanged,,POSAS 2019/2025 direct comparison,sum,
003158,Vespolate,003158,Vespolate,unchanged,,POSAS 2019/2025 direct comparison,sum,
003159,Vicolungo,003159,Vicolungo,unchanged,,POSAS 2019/2025 direct comparison,sum,
003164,Vinzaglio,003164,Vinzaglio,unchanged,,POSAS 2019/2025 direct comparison,sum,
003166,Gattico-Veruno,003071,Gattico,fusion,2019-01-01,https://www.istat.it/storage/codici-unita-amministrative/Novita-2025-2017.pdf,sum,
003166,Gattico-Veruno,003157,Veruno,fusion,2019-01-01,https://www.istat.it/storage/codici-unita-amministrative/Novita-2025-2017.pdf,sum,
004001,Acceglio,004001,Acceglio,unchanged,,POSAS 2019/2025 direct comparison,sum,
004002,Aisone,004002,Aisone,unchanged,,POSAS 2019/2025 direct comparison,sum,
004003,Alba,004003,Alba,unchanged,,POSAS 2019/2025 direct comparison,sum,
004004,Albaretto della Torre,004004,Albaretto della Torre,unchanged,,POSAS 2019/2025 direct comparison,sum,
004005,Alto,004005,Alto,unchanged,,POSAS 2019/2025 direct comparison,sum,
004006,Argentera,004006,Argentera,unchanged,,POSAS 2019/2025 direct comparison,sum,
004007,Arguello,004007,Arguello,unchanged,,POSAS 2019/2025 direct comparison,sum,
004008,Bagnasco,004008,Bagnasco,unchanged,,POSAS 2019/2025 direct comparison,sum,
004009,Bagnolo Piemonte,004009,Bagnolo Piemonte,unchanged,,POSAS 2019/2025 direct comparison,sum,
004010,Baldissero d'Alba,004010,Baldissero d'Alba,unchanged,,POSAS 2019/2025 direct comparison,sum,
004011,Barbaresco,004011,Barbaresco,unchanged,,POSAS 2019/2025 direct comparison,sum,
004012,Barge,004012,Barge,unchanged,,POSAS 2019/2025 direct comparison,sum,
004013,Barolo,004013,Barolo,unchanged,,POSAS 2019/2025 direct comparison,sum,
004014,Bastia Mondovì,004014,Bastia Mondovì,unchanged,,POSAS 2019/2025 direct comparison,sum,
004015,Battifollo,004015,Battifollo,unchanged,,POSAS 2019/2025 direct comparison,sum,
004016,Beinette,004016,Beinette,unchanged,,POSAS 2019/2025 direct comparison,sum,
004017,Bellino,004017,Bellino,unchanged,,POSAS 2019/2025 direct comparison,sum,
004018,Belvedere Langhe,004018,Belvedere Langhe,unchanged,,POSAS 2019/2025 direct comparison,sum,
004019,Bene Vagienna,004019,Bene Vagienna,unchanged,,POSAS 2019/2025 direct comparison,sum,
004020,Benevello,004020,Benevello,unchanged,,POSAS 2019/2025 direct comparison,sum,
004021,Bergolo,004021,Bergolo,unchanged,,POSAS 2019/2025 direct comparison,sum,
004022,Bernezzo,004022,Bernezzo,unchanged,,POSAS 2019/2025 direct comparison,sum,
004023,Bonvicino,004023,Bonvicino,unchanged,,POSAS 2019/2025 direct comparison,sum,
